cust_id,full_name,email,phone,signup_date,customer_segment,region,total_lifetime_orders,source_system
C-00350,Pim Sukjai,pim.sukjai350@example.com,081-209-5973,2023-07-12, Regular,Phuket,15.0,CRM_V2
C-00358,Anan Rattanakul,anan.rattanakul358@example.com,0800100247,31/03/2024,Regular,กรุงเทพ,26.0,CRM_V2
C-00134,Kittipong Sukjai,kittipong.sukjai134@example.com,089-398-7466,24/12/2023,new,ชลบุรี,10.0,CRM_V2
C-00262,Anan Rattanakul,anan.rattanakul262@example.com,+66810979919,30/12/2022,REGULAR,HKT,22.0,CRM_LEGACY_MIGRATED
C-00279,Wichai Charoensuk,wichai.charoensuk279@example.com,085-903-3034,2022-10-29,Vip,Khon Kaen,26.0,CRM_V2
C-00080,Wichai Wongsawat,wichai.wongsawat80@example.com,+66855833710,13/03/2024, Regular,CNX,22.0,CRM_LEGACY
C-00511,Waree Charoensuk,dup_ratana.chaiyaporn511@example.com,0873611015,2022-09-28,Regular,CNX,15.0,CRM_V2
C-00116,Thanapon Thongdee,thanapon.thongdee116@example.com,086-801-7539,14/03/2022, VIP ,Bangkok,22.0,CRM_V2
C-00676,Anan Boonmee,anan.boonmee676@example.com,081-401-9392,2024-02-11,regular,Phuket,25.0,CRM_V2
C-00692,Chai Kaewmanee,chai.kaewmanee692@example.com,+66865359737,12/08/2023,N/A,ภูเก็ต,8.0,CRM_V2
C-00381,Suda Phanuwat,suda.phanuwat381@example.com,+66878197130,03/10/2023,Regular,ขอนแก่น,20.0,CRM_V2
C-00766,Malee Boonmee,malee.boonmee766 at example.com,0864312986,05/31/2024,N/A, ขอนแก่น ,15.0,CRM_V2
C-00185,Waree Chaiyaporn,waree.chaiyaporn185@example.com,0850820680,31/01/2023,regular,Chonburi,14.0,CRM_V2
C-00669,Suda Suksawat,suda.suksawat669@example.com,0827857898,25-Nov-2023,regular,Chonburi,24.0,CRM_V2
C-00359,Suda Rattanakul,suda.rattanakul359@example.com,083-898-9630,20/12/2021,N/A,Phuket,17.0,CRM_V2
C-00037,Nattaya Charoensuk,nattaya.charoensuk37@example.com,0843493976,01/11/2023,N/A,HKT,12.0,CRM_V2
C-00340,Chai Phanuwat,chai.phanuwat340@example.com,0866689235,01/02/2023,REGULAR, ขอนแก่น ,2.0,CRM_LEGACY_MIGRATED
C-00693,Malee Chaiyaporn,malee.chaiyaporn693@example.com,082-629-1888,25/12/2021, Regular, bangkok ,0.0,CRM_LEGACY
C-00421,Siriporn Sukjai,siriporn.sukjai421@example.com,081-268-8084,12-Jul-2023,1,Chonburi,14.0,CRM_V2
C-00150,Malee Suksawat,malee.suksawat150@example.com,085-018-0141,2023-02-02,Regular,Chiang Mai,2.0,CRM_LEGACY
C-00010,Somchai Suksawat,somchai.suksawat10@example.com,+66810397267,2022-07-25,2,Bangkok,10.0,CRM_LEGACY
C-00046,Thanapon Boonmee,thanapon.boonmee46@example.com,0858277529,26/11/2022,3,Bangkok,8.0,CRM_LEGACY
C-00096,Ratana Charoensuk,ratana.charoensuk96@example.com,0886870350,13/06/2022,REGULAR,ชลบุรี,29.0,CRM_V2
C-00744,Somchai Sukjai,somchai.sukjai744@example.com,+66837383904,29/04/2023,N/A, CNX ,-25.0,CRM_LEGACY
C-00317,Thanapon Wongsawat,thanapon.wongsawat317@example.com,0857506592,24-Sep-2023,Regular,HKT,12.0,CRM_LEGACY
C-00549,Somsak Suksawat,somsak.suksawat549@example.com,+66814399897,21-Feb-2024,N/A,ขอนแก่น,4.0,CRM_V2
C-00561,Somchai Rattanakul,somchai.rattanakul561@example.com,+66813277467,2022-05-11,,Khon Kaen,36.0,CRM_V2
C-00299,Preecha Suksawat,preecha.suksawat299@example.com,082-455-9554,2022-07-26,Regular,BKK,30.0,CRM_V2
C-00291,Kittipong Kaewmanee,kittipong.kaewmanee291@example.com,084-122-6936,06/03/2024,2,Khon Kaen,13.0,CRM_V2
C-00416,Wichai Wongsawat,wichai.wongsawat416@example.com,085-128-0438,2024-02-19,,BKK,1.0,CRM_V2
C-00314,Ratana Thongdee,ratana.thongdee314@example.com,084-015-9181,25/10/2022, VIP ,CNX,8.0,CRM_V2
C-00422,Wichai Kaewmanee,wichai.kaewmanee422@example.com,0800750419,12/03/2022,,Khon Kaen,7.0,CRM_V2
C-00658,Wichai Wongsawat,wichai.wongsawat658@example.com,0832817735,06/08/2023,NEW,bangkok,18.0,CRM_V2
C-00123,Siriporn Suksawat,siriporn.suksawat123 at example.com,0837373294,2024-01-08,N/A,CHIANG MAI,14.0,CRM_V2
C-00696,Somchai Wongsawat,somchai.wongsawat696@example.com,0853574761,2023-06-09,new,Phuket,5.0,CRM_V2
C-00677,Ratana Thongdee,ratana.thongdee677@example.com,+66834593148,03/08/2023,New, Bangkok ,7.0,CRM_LEGACY
C-00362,Anan Kaewmanee,,+66890933276,2024-01-27, Regular,bangkok,13.0,CRM_V2
C-00337,Nattaya Kaewmanee,nattaya.kaewmanee337@example.com,085-502-2135,2023-11-13,NEW,ชลบุรี,14.0,CRM_LEGACY_MIGRATED
C-00136,Ratana Chaiyaporn,ratana.chaiyaporn136@example.com,+66834242207,23/02/2024,regular,ชลบุรี,16.0,CRM_V2
C-00703,Nattaya Chaiyaporn,,0876199760,29/01/2023,Regular,Khon Kaen,13.0,CRM_LEGACY_MIGRATED
C-00652,Siriporn Charoensuk,siriporn.charoensuk652@example.com,0876870176,2024-03-09,new,Khon Kaen,,CRM_LEGACY
C-00368,Anan Sukjai,anan.sukjai368@example.com,083-517-7960,29-Dec-2021, Regular,BKK,40.0,CRM_V2
C-00791,Preecha Wongsawat,preecha.wongsawat791@example.com,083-201-6009,20/03/2024,REGULAR,Khon Kaen,23.0,CRM_V2
C-00768,Suda Chaiyaporn,suda.chaiyaporn768@example.com,084-916-3577,2023-10-03,regular,ภูเก็ต,35.0,CRM_LEGACY
C-00620,Waree Thongdee,waree.thongdee620@example.com,0890384814,06/26/2023,N/A,BKK,36.0,CRM_V2
C-00009,Wichai Phanuwat,wichai.phanuwat9@example.com,0860781151,2023-08-21,VIP,Chiang Mai,27.0,CRM_V2
C-00098,Anan Boonmee,anan.boonmee98@example.com,+66875904837,04/22/2023, Regular,CNX,34.0,CRM_V2
C-00799,Siriporn Wongsawat,siriporn.wongsawat799@example.com,+66882428825,2022-01-27,Regular,BKK,38.0,CRM_V2
C-00349,Preecha Boonmee,preecha.boonmee349@example.com,+66836838436,28/02/2023,Regular,เชียงใหม่,40.0,CRM_LEGACY_MIGRATED
C-00510,Nattaya Suksawat,nattaya.suksawat510@example.com,0822766264,17/09/2022,NEW,BKK,34.0,CRM_V2
C-00786,Somsak Rattanakul,somsak.rattanakul786@example.com,0812868723,13/10/2023,N/A,Chiang Mai,28.0,CRM_LEGACY
C-00022,Pim Phanuwat,pim.phanuwat22@example.com,089-568-7303,10-Jan-2022,regular,CNX,21.0,CRM_V2
C-00483,Ratana Kaewmanee,ratana.kaewmanee483@example.com,0817814806,16/07/2023,New,HKT,34.0,CRM_V2
C-00795,Nattaya Thongdee,nattaya.thongdee795@example.com,0843954947,10/01/2024,REGULAR,Chiang Mai,,CRM_LEGACY
C-00406,Ratana Chaiyaporn,ratana.chaiyaporn406@example.com,084-581-1193,10/11/2023,,ชลบุรี,4.0,CRM_V2
C-00112,Malee Phanuwat,dup_siriporn.charoensuk112@example.com,0880529393,25-Dec-2021,new,CNX,40.0,CRM_V2
C-00701,Waree Charoensuk,waree.charoensuk701@example.com,080-737-8518,2022-04-14,new,CNX,33.0,CRM_LEGACY
C-00479,Malee Phanuwat,malee.phanuwat479@example.com,+66851563586,2021-12-22,Regular,Pattaya,4.0,CRM_V2
C-00591,Siriporn Sukjai,siriporn.sukjai591@example.com,080-800-1170,02/24/2023, Regular,Phuket,19.0,CRM_LEGACY
C-00492,Anan Charoensuk,anan.charoensuk492@example.com,+66890812350,24/04/2022,,เชียงใหม่,27.0,CRM_V2
C-00047,Ratana Sukjai,ratana.sukjai47@example.com,0857475159,19-May-2022, Regular,Chiang Mai,37.0,CRM_V2
C-00365,Anan Boonmee,anan.boonmee365@example.com,089-748-4739,28-Dec-2023,New,Chonburi,2.0,CRM_LEGACY_MIGRATED
C-00297,Thanapon Wongsawat,thanapon.wongsawat297@example.com,0880817276,2023-08-01,new,Chonburi,38.0,CRM_V2
C-00050,Malee Suksawat,malee.suksawat50@example.com,083-526-2183,23/10/2022,Regular,ภูเก็ต,27.0,CRM_LEGACY_MIGRATED
C-00488,Kittipong Rattanakul,kittipong.rattanakul488@example.com,083-507-6804,2023-06-23,N/A,ขอนแก่น,40.0,CRM_V2
C-00225,Somsak Kaewmanee,somsak.kaewmanee225@example.com,080-556-5053,03/26/2024,Vip,กรุงเทพ,34.0,CRM_LEGACY
C-00220,Anan Sukjai,anan.sukjai220@example.com,0807044864,2022-10-08,Regular,ขอนแก่น,28.0,CRM_LEGACY
C-00775,Malee Phanuwat,malee.phanuwat775@example.com,088-121-2418,2022-08-01,Regular,Chonburi,10.0,CRM_V2
C-00290,Ratana Wongsawat,dup_preecha.boonmee290@example.com,+66819150579,12/01/2023,REGULAR,Chiang Mai,,CRM_V2
C-00648,Somchai Chaiyaporn,somchai.chaiyaporn648@example.com,0813101840,29/10/2023,regular,เชียงใหม่,19.0,CRM_V2
C-00202,Anan Sukjai,anan.sukjai202@example.com,0850270969,08-Feb-2023,,Chiang Mai,36.0,CRM_V2
C-00563,Somsak Thongdee,somsak.thongdee563@example.com,086-996-1471,03/02/2023,1,เชียงใหม่,26.0,CRM_V2
C-00623,Ratana Boonmee,ratana.boonmee623@example.com,082-233-1449,2023-08-06,regular,Chonburi,16.0,CRM_V2
C-00029,Kittipong Boonmee,kittipong.boonmee29@example.com,0810029671,23/10/2022,Regular,HKT,12.0,CRM_V2
C-00064,Somchai Boonmee,somchai.boonmee64@example.com,087-508-0337,17/03/2022,Regular,Chonburi,5.0,CRM_LEGACY_MIGRATED
C-00605,Somsak Phanuwat,somsak.phanuwat605@example.com,+66822679320,13-Jul-2023,2,Chiang Mai,0.0,CRM_LEGACY
C-00246,Somchai Chaiyaporn,somchai.chaiyaporn246@example.com,089-623-1648,11/05/2022,,Pattaya,29.0,CRM_V2
C-00443,Somsak Kaewmanee,somsak.kaewmanee443@example.com,+66899020743,23/01/2022,1,Chonburi,15.0,CRM_LEGACY
C-00722,Malee Phanuwat,malee.phanuwat722@example.com,+66822604300,21/06/2023,2,เชียงใหม่,26.0,CRM_V2
C-00575,Thanapon Kaewmanee,thanapon.kaewmanee575@example.com,0897682583,05-May-2023,Vip,Pattaya,12.0,CRM_LEGACY
C-00001,Thanapon Chaiyaporn,thanapon.chaiyaporn1@example.com,+66802501652,22-Aug-2023,,BKK,6.0,CRM_V2
C-00540,Anan Phanuwat,anan.phanuwat540@example.com,+66833138787,10/27/2022,Regular,HKT,38.0,CRM_LEGACY
C-00690,Nattaya Boonmee,nattaya.boonmee690@example.com,0806918827,26-Apr-2024,2,เชียงใหม่,33.0,CRM_V2
C-00188,Nattaya Boonmee,nattaya.boonmee188@example.com,0847344596,25/05/2022, Regular,Chonburi,30.0,CRM_V2
C-00407,Nattaya Boonmee,nattaya.boonmee407@example.com,0825970879,07/04/2024,,Khon Kaen,17.0,CRM_LEGACY_MIGRATED
C-00149,Chai Suksawat,chai.suksawat149@example.com,084-619-4719,13/05/2024,Regular,ภูเก็ต,19.0,CRM_V2
C-00027,Pim Kaewmanee,pim.kaewmanee27@example.com,083-872-0907,11-Nov-2022, Regular,HKT,31.0,CRM_V2
C-00462,Somsak Charoensuk,somsak.charoensuk462@example.com,+66896747777,02/13/2022,N/A,HKT,,CRM_LEGACY_MIGRATED
C-00671,Somsak Suksawat,somsak.suksawat671@example.com,+66811663581,12/04/2022,REGULAR,CNX,18.0,CRM_LEGACY_MIGRATED
C-00656,Malee Suksawat,malee.suksawat656@example.com,088-972-7965,08-Jan-2023,regular,Chiang Mai,3.0,CRM_V2
C-00060,Anan Thongdee,anan.thongdee60@example.com,0896772297,2023-05-22,REGULAR,CNX,10.0,CRM_V2
C-00715,Malee Sukjai,malee.sukjai715@example.com,+66882889369,2023-10-16,3,Chonburi,20.0,CRM_V2
C-00327,Suda Rattanakul,suda.rattanakul327@example.com,0863212303,19-Mar-2024,NEW,Chiang Mai,40.0,CRM_LEGACY
C-00425,Anan Charoensuk,anan.charoensuk425@example.com,084-427-4077,08-Nov-2022,regular,CNX,26.0,CRM_V2
C-00721,Thanapon Sukjai,thanapon.sukjai721@example.com,+66830861286,16/10/2023,Vip,Chonburi,7.0,CRM_LEGACY
C-00478,Anan Thongdee,,086-506-8301,02/12/2022,new, Khon Kaen ,12.0,CRM_V2
C-00044,Waree Sukjai,waree.sukjai44@example.com,081-009-1253,07/16/2022,regular,HKT,4.0,CRM_LEGACY
C-00662,Siriporn Suksawat,siriporn.suksawat662@example.com,081-159-2347,17/05/2022,Vip,Bangkok,1.0,CRM_V2
C-00636,Somchai Wongsawat,somchai.wongsawat636@example.com,+66825287094,26/06/2023,,Pattaya,5.0,CRM_V2
C-00529,Pim Kaewmanee,pim.kaewmanee529@example.com,081-387-4087,29-Mar-2024,vip,ภูเก็ต,17.0,CRM_V2
C-00484,Thanapon Boonmee,thanapon.boonmee484@example.com,0830646017,17/05/2022,1,BKK,20.0,CRM_LEGACY_MIGRATED
C-00219,Waree Boonmee,waree.boonmee219@example.com,0835375933,2023-06-24,regular,เชียงใหม่,10.0,CRM_V2
C-00443,Somsak Kaewmanee,somsak.kaewmanee443@example.com,+66899020743,23/01/2022,1,Chonburi,15.0,CRM_LEGACY
C-00758,Anan Charoensuk,anan.charoensuk758@example.com,0869392969,20/07/2022,REGULAR,Pattaya,3.0,CRM_V2
C-00610,Siriporn Suksawat,siriporn.suksawat610@example.com,+66814108657,04/12/2023,regular,BKK,28.0,CRM_V2
C-00486,Waree Chaiyaporn,waree.chaiyaporn486@example.com,082-254-8219,18/06/2022,N/A,เชียงใหม่,12.0,CRM_V2
C-00126,Thanapon Wongsawat,,+66871072146,2024-03-07,New,CHONBURI,28.0,CRM_V2
C-00745,Somchai Phanuwat,somchai.phanuwat745@example.com,+66838926063,15/04/2022,regular,ชลบุรี,-14.0,CRM_V2
C-00062,Somsak Rattanakul,somsak.rattanakul62@example.com,+66809867128,01/02/2022,Regular,ขอนแก่น,25.0,CRM_LEGACY_MIGRATED
C-00082,Thanapon Rattanakul,thanapon.rattanakul82@example.com,0809489087,04/27/2022,New,ชลบุรี,5.0,CRM_LEGACY
C-00681,Wichai Thongdee,wichai.thongdee681@example.com,0831966039,29/06/2022,NEW,BKK,9.0,CRM_V2
C-00325,Preecha Rattanakul,preecha.rattanakul325@example.com,+66888728096,2023-09-17,Vip,HKT,4.0,CRM_V2
C-00386,Preecha Thongdee,preecha.thongdee386@example.com,0833614459,2023-12-14,Regular,กรุงเทพ,16.0,CRM_LEGACY
C-00214,Preecha Thongdee,preecha.thongdee214@example.com,+66819919935,01/02/2024,Regular,CNX,12.0,CRM_LEGACY
C-00057,Preecha Thongdee,PREECHA.THONGDEE57@EXAMPLE.COM,+66879563937,28/09/2022,REGULAR,bangkok,21.0,CRM_V2
C-00020,Waree Phanuwat,waree.phanuwat20@example.com,0871419502,20/02/2023,REGULAR,Phuket,25.0,CRM_V2
C-00788,Pim Suksawat,pim.suksawat788@example.com,0828743712,06/25/2022,1,HKT,31.0,CRM_V2
C-00087,Kittipong Sukjai,kittipong.sukjai87@example.com,084-211-6793,28-Feb-2023,regular,CNX,4.0,CRM_LEGACY
C-00650,Pim Phanuwat,pim.phanuwat650@example.com,0827914957,2024-04-08,regular,ชลบุรี,5.0,CRM_V2
C-00317,Thanapon Wongsawat,thanapon.wongsawat317@example.com,0857506592,24-Sep-2023,Regular,HKT,12.0,CRM_LEGACY
C-00035,Pim Wongsawat,pim.wongsawat35@example.com,0815509941,01/08/2023,new,Phuket,31.0,CRM_V2
C-00139,Chai Thongdee,chai.thongdee139@example.com,0853434602,2022-09-07, VIP ,CNX,6.0,CRM_V2
C-00589,Somsak Sukjai,somsak.sukjai589@example.com,+66871826041,22/11/2022,N/A,Pattaya,9.0,CRM_LEGACY
C-00499,Pim Sukjai,pim.sukjai499@example.com,+66802785633,20/05/2024,New,Khon Kaen,40.0,CRM_V2
C-00539,Nattaya Wongsawat,nattaya.wongsawat539@example.com,084-343-1101,2022-12-31,NEW,Bangkok,31.0,CRM_V2
C-00556,Siriporn Charoensuk,siriporn.charoensuk556@example.com,083-120-1164,22-Mar-2024,regular,Bangkok,16.0,CRM_V2
C-00097,Malee Chaiyaporn,malee.chaiyaporn97@example.com,+66885093957,12/02/2022,,Phuket,36.0,CRM_V2
C-00084,Malee Phanuwat,malee.phanuwat84 at example.com,0834235523,2024-03-30,REGULAR,ขอนแก่น,11.0,CRM_LEGACY_MIGRATED
C-00447,Waree Wongsawat,waree.wongsawat447@example.com,0837904856,06/13/2023,Regular,Bangkok,21.0,CRM_V2
C-00475,Ratana Kaewmanee,ratana.kaewmanee475@example.com,+66813540677,07/01/2023, Regular,HKT,3.0,CRM_V2
C-00367,Ratana Wongsawat,ratana.wongsawat367@example.com,087-075-6919,07-Jul-2022,Vip,Khon Kaen,30.0,CRM_V2
C-00698,Thanapon Rattanakul,thanapon.rattanakul698@example.com,+66831556789,22-Mar-2023,REGULAR,เชียงใหม่,36.0,CRM_LEGACY_MIGRATED
C-00586,Pim Kaewmanee, pim.kaewmanee586@example.com  ,0860484950,05-Apr-2022,New,HKT,36.0,CRM_V2
C-00770,Anan Thongdee,anan.thongdee770@example.com,+66870995776,2022-08-29,N/A,BKK,17.0,CRM_LEGACY_MIGRATED
C-00761,Nattaya Thongdee,nattaya.thongdee761@example.com,0899936893,2023-05-16,Vip,กรุงเทพ,,CRM_V2
C-00402,Thanapon Chaiyaporn,thanapon.chaiyaporn402@example.com,0858214807,2022-02-26,3,ชลบุรี,32.0,CRM_V2
C-00760,Suda Kaewmanee,suda.kaewmanee760 at example.com,+66827003969,20/05/2024, VIP ,Chiang Mai,22.0,CRM_V2
C-00393,Anan Sukjai,anan.sukjai393@example.com,+66888111193,26/06/2023,New,Chiang Mai,22.0,CRM_LEGACY
C-00771,Thanapon Rattanakul,thanapon.rattanakul771@example.com,089-613-1875,24-Jun-2023,Regular,BKK,14.0,CRM_V2
C-00746,Chai Suksawat,chai.suksawat746@example.com,085-854-9646,01/05/2024, Regular,HKT,-38.0,CRM_V2
C-00272,Malee Charoensuk,malee.charoensuk272@example.com,0802129590,02-Jan-2023,regular,Chonburi,39.0,CRM_V2
C-00507,Wichai Wongsawat,wichai.wongsawat507@example.com,+66812233291,2023-07-25,regular,ชลบุรี,28.0,CRM_V2
C-00453,Somsak Sukjai,somsak.sukjai453@example.com,088-797-8599,01/04/2022,REGULAR,ภูเก็ต,37.0,CRM_LEGACY
C-00435,Kittipong Rattanakul,kittipong.rattanakul435@example.com,089-514-8817,15/01/2024,2,bangkok,40.0,CRM_LEGACY_MIGRATED
C-00649,Kittipong Suksawat,kittipong.suksawat649@example.com,081-955-9467,14/07/2023,New,HKT,37.0,CRM_LEGACY_MIGRATED
C-00562,Suda Chaiyaporn,suda.chaiyaporn562@example.com,087-930-6394,12/06/2022,New,BANGKOK,3.0,CRM_LEGACY_MIGRATED
C-00208,Siriporn Rattanakul,siriporn.rattanakul208@example.com,087-134-7523,2022-04-01,regular,Chiang Mai,28.0,CRM_V2
C-00320,Thanapon Rattanakul,thanapon.rattanakul320@example.com,+66840629397,03/26/2023,Vip,BKK,6.0,CRM_LEGACY
C-00541,Waree Boonmee,dup_pim.suksawat541@example.com,+66862020684,29/10/2022,3, CNX ,14.0,CRM_V2
C-00133,Anan Chaiyaporn,ANAN.CHAIYAPORN133@EXAMPLE.COM,+66844148338,05-Aug-2022,Regular,ชลบุรี,4.0,CRM_LEGACY
C-00051,Malee Wongsawat,malee.wongsawat51@example.com,080-790-5341,25/05/2022,Regular,กรุงเทพ,21.0,CRM_V2
C-00239,Anan Kaewmanee,anan.kaewmanee239@example.com,+66895887436,19/08/2022,New,Chonburi,31.0,CRM_V2
C-00565,Nattaya Boonmee,nattaya.boonmee565@example.com,089-031-6729,21/04/2024,Regular,Khon Kaen,10.0,CRM_V2
C-00593,Somchai Phanuwat,somchai.phanuwat593@example.com,089-472-9037,2023-10-24,N/A,bangkok,16.0,CRM_LEGACY
C-00451,Kittipong Rattanakul,kittipong.rattanakul451@example.com,086-221-9272,21-May-2022,1,ภูเก็ต,,CRM_LEGACY_MIGRATED
C-00032,Chai Chaiyaporn,chai.chaiyaporn32@example.com,087-521-6695,11/03/2023,,Phuket,,CRM_V2
C-00122,Nattaya Chaiyaporn,nattaya.chaiyaporn122@example.com,+66828350253,2023-09-27,regular,HKT,33.0,CRM_V2
C-00212,Ratana Phanuwat,ratana.phanuwat212@example.com,0895709347,2023-06-12,REGULAR,เชียงใหม่,20.0,CRM_V2
C-00352,Anan Rattanakul,anan.rattanakul352@example.com,087-212-2462,03/12/2024, Regular,Chiang Mai,13.0,CRM_LEGACY
C-00455,Somchai Kaewmanee,somchai.kaewmanee455@example.com,0826301728,2023-10-13,3,BANGKOK,40.0,CRM_V2
C-00303,Somchai Charoensuk,somchai.charoensuk303@example.com,+66824456684,2024-03-31,Regular,Bangkok,26.0,CRM_V2
C-00709,Kittipong Suksawat,kittipong.suksawat709@example.com,+66872216944,25/02/2023,Regular,BKK,10.0,CRM_V2
C-00089,Pim Rattanakul,pim.rattanakul89@example.com,+66877192955,14/02/2022,regular,Bangkok,3.0,CRM_V2
C-00326,Thanapon Sukjai,thanapon.sukjai326@example.com,+66882244010,25/02/2022,new,ชลบุรี,7.0,CRM_V2
C-00324,Pim Sukjai,pim.sukjai324@example.com,+66899047609,23/04/2023,regular,Pattaya,5.0,CRM_LEGACY
C-00256,Wichai Sukjai,wichai.sukjai256@example.com,084-559-4171,2022-08-30,New,Khon Kaen,,CRM_V2
C-00571,Nattaya Boonmee,nattaya.boonmee571@example.com,+66883345721,06/06/2023, Regular,Pattaya,4.0,CRM_V2
C-00546,Chai Boonmee,chai.boonmee546@example.com,0820223604,13/12/2022,VIP,ขอนแก่น,21.0,CRM_V2
C-00551,Wichai Sukjai,wichai.sukjai551@example.com,080-093-3586,2022-05-07,Regular,Phuket,37.0,CRM_V2
C-00360,Waree Phanuwat,waree.phanuwat360@example.com,+66868560693,30-May-2023,NEW,Chiang Mai,17.0,CRM_V2
C-00052,Anan Thongdee,anan.thongdee52@example.com,+66814264603,06/04/2024,regular,Phuket,27.0,CRM_V2
C-00773,Ratana Thongdee,ratana.thongdee773@example.com,+66803158214,05/04/2024, Regular,HKT,1.0,CRM_LEGACY
C-00103,Siriporn Rattanakul,siriporn.rattanakul103@example.com,+66814345559,2023-03-31,Regular,ขอนแก่น,26.0,CRM_V2
C-00196,Thanapon Kaewmanee,thanapon.kaewmanee196 at example.com,089-214-0002,18-Jul-2023,Regular,ภูเก็ต,12.0,CRM_LEGACY_MIGRATED
C-00680,Ratana Suksawat,ratana.suksawat680@example.com,0847564914,16-Apr-2023,NEW,CNX,1.0,CRM_V2
C-00629,Chai Sukjai,chai.sukjai629@example.com,0877764555,08/01/2022,REGULAR,BKK,,CRM_LEGACY
C-00125,Anan Boonmee,anan.boonmee125@example.com,083-211-6860,02/01/2024,Regular,กรุงเทพ,20.0,CRM_LEGACY_MIGRATED
C-00405,Somchai Charoensuk,somchai.charoensuk405@example.com,0804489090,16-Jun-2022,,ชลบุรี,8.0,CRM_V2
C-00731,Ratana Charoensuk,RATANA.CHAROENSUK731@EXAMPLE.COM,0833620661,01/02/2024,new,ชลบุรี,40.0,CRM_LEGACY
C-00288,Siriporn Phanuwat,siriporn.phanuwat288@example.com,086-761-4602,2023-07-16,N/A,กรุงเทพ,22.0,CRM_V2
C-00048,Thanapon Sukjai, thanapon.sukjai48@example.com  ,086-026-5395,2023-01-01,N/A,bangkok,6.0,CRM_V2
C-00726,Wichai Kaewmanee,wichai.kaewmanee726@example.com,0878450025,18/03/2022, Regular,กรุงเทพ,36.0,CRM_V2
C-00588,Siriporn Suksawat,siriporn.suksawat588@example.com,0828745346,06/27/2023,regular,Phuket,26.0,CRM_V2
C-00608,Malee Phanuwat,malee.phanuwat608@example.com,+66889656070,14/06/2023,,เชียงใหม่,25.0,CRM_LEGACY
C-00434,Suda Wongsawat,suda.wongsawat434@example.com,0880187595,02/06/2022,Regular,BANGKOK,37.0,CRM_V2
C-00675,Pim Wongsawat,pim.wongsawat675@example.com,081-486-5350,2022-05-21,Regular,Chonburi,38.0,CRM_LEGACY
C-00264,Suda Suksawat,suda.suksawat264@example.com,+66831833239,04/03/2024,new,Khon Kaen,31.0,CRM_LEGACY_MIGRATED
C-00361,Waree Rattanakul,waree.rattanakul361@example.com,+66866136788,02/01/2023,Vip,ภูเก็ต,5.0,CRM_LEGACY_MIGRATED
C-00076,Preecha Rattanakul,preecha.rattanakul76@example.com,+66819373971,2023-04-17,,Pattaya,28.0,CRM_LEGACY_MIGRATED
C-00467,Thanapon Sukjai,thanapon.sukjai467@example.com,0872189870,2023-01-16, Regular,Chiang Mai,14.0,CRM_V2
C-00300,Wichai Suksawat,wichai.suksawat300@example.com,0837748398,25/11/2023,Regular,Bangkok,11.0,CRM_V2
C-00535,Suda Boonmee,suda.boonmee535@example.com,088-272-2548,08/03/2024, Regular,ภูเก็ต,31.0,CRM_V2
C-00585,Somsak Charoensuk,somsak.charoensuk585@example.com,088-829-7609,06/12/2023,N/A, BKK ,2.0,CRM_V2
C-00494,Wichai Sukjai,wichai.sukjai494@example.com,084-047-1895,03/06/2022,regular,เชียงใหม่,,CRM_V2
C-00528,Wichai Thongdee,wichai.thongdee528@example.com,089-068-2304,2023-11-22, Regular,ชลบุรี,2.0,CRM_V2
C-00169,Kittipong Thongdee,kittipong.thongdee169@example.com,0805350277,04/06/2023,regular,Pattaya,-23.0,CRM_LEGACY
