cust_id,full_name,email,phone,signup_date,customer_segment,region,total_lifetime_orders,source_system
C-00997,Suda Wongsawat,suda.wongsawat997@example.com,0852464505,2023-01-04,,Phuket,20,CRM_V2
C-05863,Ratana Sukjai,ratana.sukjai5863@example.com,0840433015,2023-02-07,Regular,Chiang Mai,,CRM_V2
C-04511,Wichai Sukjai,wichai.sukjai4511@example.com,0864993343,2023-09-29,,Chiang Mai,9,CRM_LEGACY
C-09472,Thanapon Suksawat,thanapon.suksawat9472@example.com,0871193593,2022-10-06,Regular,Khon Kaen,,CRM_V2
C-05011,Nattaya Thongdee,,0831902326,2021-12-15,,Phuket,19,CRM_V2
C-00288,Siriporn Phanuwat,siriporn.phanuwat288@example.com,0867614602,2023-07-16,,Bangkok,22,CRM_V2
C-05326,Pim Phanuwat,pim.phanuwat5326@example.com,0850507266,2022-02-26,VIP,Chonburi,,CRM_V2
C-03633,Preecha Boonmee,preecha.boonmee3633@example.com,0859413555,2022-04-30,,Chonburi,30,CRM_V2
C-05433,Somsak Sukjai,somsak.sukjai5433@example.com,0884836839,2022-02-15,,Chiang Mai,12,CRM_LEGACY
C-05338,Nattaya Chaiyaporn,nattaya.chaiyaporn5338@example.com,0864872918,2022-10-05,New,Phuket,,CRM_V2
C-08297,Nattaya Rattanakul,nattaya.rattanakul8297@example.com,0808685973,2023-11-06,,Chonburi,27,CRM_LEGACY
C-00554,Somchai Kaewmanee,somchai.kaewmanee554@example.com,0839269352,2023-09-08,,Chiang Mai,7,CRM_V2
C-07953,Nattaya Wongsawat,nattaya.wongsawat7953@example.com,0855032536,2023-04-03,New,Chiang Mai,,CRM_V2
C-02364,Chai Kaewmanee,,0813195226,2023-11-26,VIP,Bangkok,10,CRM_LEGACY
C-07159,Anan Chaiyaporn,anan.chaiyaporn7159@example.com,0843332017,2023-11-16,,Chonburi,28,CRM_V2
C-06171,Waree Boonmee,waree.boonmee6171@example.com,0887436064,2023-08-06,Regular,Chonburi,,CRM_LEGACY_MIGRATED
C-04076,Siriporn Thongdee,dup_suda.sukjai4076@example.com,0808840031,2021-12-14,Regular,Chonburi,,CRM_V2
C-05907,Somchai Wongsawat,somchai.wongsawat5907@example.com,0850841929,2022-03-09,,Bangkok,19,CRM_V2
C-04533,Suda Sukjai,dup_ratana.charoensuk4533@example.com,0897894581,2023-03-26,Regular,Chonburi,,CRM_V2
C-09350,Thanapon Charoensuk,thanapon.charoensuk9350@example.com,0841255261,2021-12-14,,Chiang Mai,3,CRM_LEGACY
C-04542,Nattaya Suksawat,,0867582182,2022-06-27,VIP,Bangkok,38,CRM_V2
C-01417,Malee Wongsawat,,0814746381,2024-02-13,Regular,Chiang Mai,,CRM_LEGACY
C-08016,Nattaya Sukjai,nattaya.sukjai8016@example.com,0821629476,2022-05-16,,Chiang Mai,27,CRM_V2
C-02096,Kittipong Suksawat,kittipong.suksawat2096@example.com,0886269487,2023-12-06,,Chiang Mai,0,CRM_V2
C-05030,Ratana Sukjai,ratana.sukjai5030@example.com,0836532878,2022-03-08,Regular,Chonburi,,CRM_V2
C-04809,Somsak Charoensuk,somsak.charoensuk4809@example.com,0839004171,2022-03-21,,Khon Kaen,9,CRM_V2
C-06581,Wichai Boonmee,,0879254127,2023-01-16,,Bangkok,13,CRM_LEGACY_MIGRATED
C-09272,Malee Kaewmanee,malee.kaewmanee9272@example.com,0868404075,2022-02-05,,Chiang Mai,5,CRM_V2
C-09348,Chai Chaiyaporn,chai.chaiyaporn9348@example.com,0886700520,2022-08-20,,Khon Kaen,19,CRM_LEGACY
C-04616,Somsak Thongdee,somsak.thongdee4616@example.com,0819707776,2022-09-04,Regular,Chiang Mai,,CRM_V2
C-07023,Wichai Boonmee,wichai.boonmee7023@example.com,0848163194,2022-06-05,,Phuket,24,CRM_V2
C-01267,Siriporn Suksawat,siriporn.suksawat1267@example.com,0890828858,2022-03-14,,Bangkok,26,CRM_LEGACY_MIGRATED
C-01931,Somchai Phanuwat,somchai.phanuwat1931@example.com,0886989201,2023-09-03,,Chonburi,8,CRM_V2
C-06028,Nattaya Rattanakul,nattaya.rattanakul6028@example.com,0847905901,2023-03-09,,Phuket,23,CRM_V2
C-01039,Preecha Wongsawat,preecha.wongsawat1039@example.com,0863959439,2024-01-07,,Phuket,36,CRM_V2
C-09671,Somsak Kaewmanee,somsak.kaewmanee9671@example.com,0846685414,2022-10-09,Regular,Chonburi,,CRM_V2
C-08687,Pim Sukjai,pim.sukjai8687@example.com,0867085424,2023-08-03,VIP,Phuket,,CRM_LEGACY
C-04050,Siriporn Charoensuk,siriporn.charoensuk4050@example.com,0830297693,2022-12-24,,Phuket,26,CRM_LEGACY
C-02610,Somchai Boonmee,somchai.boonmee2610@example.com,0896622408,2022-08-31,Regular,Khon Kaen,,CRM_LEGACY_MIGRATED
C-05411,Waree Rattanakul,waree.rattanakul5411@example.com,0856666607,2023-08-10,,Phuket,16,CRM_V2
C-01125,Waree Suksawat,waree.suksawat1125@example.com,0887019938,2023-05-13,Regular,Phuket,,CRM_V2
C-06641,Waree Phanuwat,waree.phanuwat6641@example.com,0855896041,2024-05-19,,Chiang Mai,5,CRM_LEGACY
C-01977,Preecha Sukjai,preecha.sukjai1977@example.com,0868507289,2023-09-29,Regular,Khon Kaen,,CRM_LEGACY_MIGRATED
C-00140,Siriporn Rattanakul,siriporn.rattanakul140@example.com,0886923773,2023-04-02,,Bangkok,1,CRM_V2
C-01905,Nattaya Suksawat,nattaya.suksawat1905@example.com,0829414851,2024-04-10,Regular,Khon Kaen,,CRM_LEGACY_MIGRATED
C-09357,Waree Thongdee,waree.thongdee9357@example.com,0847127571,2023-01-11,,Chonburi,2,CRM_V2
C-07295,Waree Phanuwat,waree.phanuwat7295@example.com,0825602124,2023-08-27,,Phuket,34,CRM_V2
C-00533,Wichai Thongdee,wichai.thongdee533@example.com,0881791467,2022-08-19,VIP,Khon Kaen,,CRM_LEGACY_MIGRATED
C-04160,Chai Charoensuk,chai.charoensuk4160@example.com,0891371756,2022-11-02,New,Phuket,,CRM_LEGACY
C-05372,Siriporn Suksawat,siriporn.suksawat5372@example.com,0811234995,2022-04-23,Regular,Chiang Mai,,CRM_V2
C-08273,Somchai Sukjai,somchai.sukjai8273@example.com,0817706978,2023-10-27,VIP,Chiang Mai,,CRM_V2
C-06139,Waree Charoensuk,waree.charoensuk6139@example.com,0824719449,2023-09-20,,Khon Kaen,3,CRM_V2
C-01949,Kittipong Rattanakul,kittipong.rattanakul1949@example.com,0872581218,2023-12-29,VIP,Phuket,,CRM_V2
C-06649,Siriporn Phanuwat,siriporn.phanuwat6649@example.com,0831574729,2022-12-07,,Chonburi,25,CRM_LEGACY_MIGRATED
C-08501,Pim Boonmee,pim.boonmee8501@example.com,0842936345,2023-08-05,VIP,Chiang Mai,,CRM_V2
C-06491,Suda Thongdee,suda.thongdee6491@example.com,0800531329,2023-03-07,Regular,Chonburi,,CRM_V2
C-03171,Wichai Phanuwat,wichai.phanuwat3171@example.com,0830987900,2022-12-04,,Phuket,30,CRM_V2
C-08952,Somchai Wongsawat,,0855050880,2023-10-06,Regular,Chonburi,27,CRM_LEGACY
C-04728,Suda Wongsawat,suda.wongsawat4728@example.com,0894947230,2022-09-16,,Phuket,2,CRM_LEGACY
C-06930,Malee Wongsawat,malee.wongsawat6930@example.com,0897721924,2024-04-13,,Phuket,15,CRM_V2
C-02260,Anan Phanuwat,anan.phanuwat2260@example.com,0803437841,2023-10-07,,Chonburi,28,CRM_V2
C-09639,Somchai Kaewmanee,somchai.kaewmanee9639@example.com,0843295109,2023-08-09,Regular,Khon Kaen,,CRM_LEGACY_MIGRATED
C-04502,Pim Suksawat,pim.suksawat4502@example.com,0857256431,2023-09-30,,Khon Kaen,34,CRM_LEGACY_MIGRATED
C-06432,Kittipong Suksawat,,0877493077,2023-09-17,New,Khon Kaen,38,CRM_V2
C-02351,Thanapon Thongdee,thanapon.thongdee2351@example.com,0878013364,2023-01-27,,Khon Kaen,15,CRM_V2
C-02614,Chai Chaiyaporn,chai.chaiyaporn2614@example.com,0888145183,2023-10-21,Regular,Chonburi,,CRM_LEGACY_MIGRATED
C-02718,Preecha Suksawat,preecha.suksawat2718@example.com,0809227323,2023-11-27,,Chiang Mai,29,CRM_V2
C-08024,Somchai Charoensuk,somchai.charoensuk8024@example.com,0864249032,2022-06-01,,Khon Kaen,10,CRM_V2
C-06637,Somsak Boonmee,somsak.boonmee6637@example.com,0849652962,2023-06-01,,Chonburi,26,CRM_V2
C-05938,Thanapon Suksawat,thanapon.suksawat5938@example.com,0889979806,2022-08-11,Regular,Khon Kaen,,CRM_LEGACY_MIGRATED
C-08649,Nattaya Charoensuk,nattaya.charoensuk8649@example.com,0843395771,2023-10-09,,Phuket,38,CRM_V2
C-05781,Pim Sukjai,,0830080964,2022-10-02,New,Phuket,19,CRM_V2
C-01021,Pim Thongdee,pim.thongdee1021@example.com,0811952007,2023-09-01,Regular,Phuket,,CRM_V2
C-05895,Wichai Wongsawat,wichai.wongsawat5895@example.com,0831269034,2023-10-02,,Bangkok,13,CRM_V2
C-01149,Waree Rattanakul,waree.rattanakul1149@example.com,0819454136,2022-08-22,,Chonburi,4,CRM_V2
C-09643,Somsak Boonmee,somsak.boonmee9643@example.com,0899854621,2023-03-13,,Khon Kaen,13,CRM_LEGACY
C-03493,Preecha Charoensuk,preecha.charoensuk3493@example.com,0827896754,2023-10-13,Regular,Phuket,,CRM_LEGACY
C-06656,Wichai Charoensuk,wichai.charoensuk6656@example.com,0801404276,2022-03-14,New,Bangkok,,CRM_V2
C-01744,Wichai Suksawat,wichai.suksawat1744@example.com,0898408962,2022-04-21,,Bangkok,28,CRM_LEGACY
C-05329,Malee Charoensuk,malee.charoensuk5329@example.com,0852626171,2022-02-17,Regular,Chiang Mai,,CRM_V2
C-07735,Suda Suksawat,suda.suksawat7735@example.com,0892893605,2022-01-12,,Phuket,31,CRM_V2
C-01820,Pim Phanuwat,pim.phanuwat1820@example.com,0817641102,2024-04-02,,Bangkok,36,CRM_V2
C-00692,Chai Kaewmanee,chai.kaewmanee692@example.com,0865359737,2023-08-12,,Phuket,8,CRM_V2
C-06265,Suda Sukjai,suda.sukjai6265@example.com,0881986622,2024-05-17,,Chonburi,29,CRM_V2
C-07952,Anan Thongdee,anan.thongdee7952@example.com,0887467992,2023-08-28,Regular,Bangkok,,CRM_V2
C-05118,Malee Charoensuk,malee.charoensuk5118@example.com,0821822771,2022-06-29,New,Khon Kaen,,CRM_V2
C-04454,Somsak Boonmee,somsak.boonmee4454@example.com,0863002262,2022-05-13,,Bangkok,2,CRM_LEGACY_MIGRATED
C-06178,Preecha Charoensuk,preecha.charoensuk6178@example.com,0815551717,2022-02-15,Regular,Chiang Mai,,CRM_LEGACY_MIGRATED
C-06480,Chai Wongsawat,chai.wongsawat6480@example.com,0845425337,2023-01-06,,Chiang Mai,21,CRM_V2
C-01995,Somchai Kaewmanee,somchai.kaewmanee1995@example.com,0859496236,2022-08-21,,Khon Kaen,10,CRM_V2
C-00383,Thanapon Thongdee,,0804362345,2024-04-10,Regular,Chiang Mai,12,CRM_V2
C-04915,Somsak Chaiyaporn,somsak.chaiyaporn4915@example.com,0865280176,2023-09-11,,Bangkok,27,CRM_V2
C-04164,Wichai Kaewmanee,wichai.kaewmanee4164@example.com,0881489781,2022-09-05,Regular,Bangkok,,CRM_LEGACY
C-07645,Kittipong Suksawat,kittipong.suksawat7645@example.com,0872255886,2023-10-20,New,Phuket,,CRM_LEGACY
C-05127,Thanapon Charoensuk,thanapon.charoensuk5127@example.com,0849958917,2022-01-28,Regular,Chonburi,,CRM_V2
C-07795,Kittipong Suksawat,,0826320608,2024-05-26,Regular,Chiang Mai,17,CRM_V2
C-07799,Ratana Chaiyaporn,,0803205585,2023-05-27,Regular,Bangkok,39,CRM_V2
C-00934,Chai Kaewmanee,chai.kaewmanee934@example.com,0889861791,2023-05-02,Regular,Phuket,,CRM_V2
C-03779,Nattaya Rattanakul,,0862099061,2024-05-12,VIP,Chonburi,23,CRM_V2
C-02347,Nattaya Charoensuk,nattaya.charoensuk2347@example.com,0896987113,2022-01-03,,Chonburi,1,CRM_LEGACY_MIGRATED
C-04506,Wichai Suksawat,wichai.suksawat4506@example.com,0852800409,2023-05-10,,Chonburi,16,CRM_LEGACY_MIGRATED
C-03389,Ratana Suksawat,ratana.suksawat3389@example.com,0801284131,2023-01-01,,Chiang Mai,0,CRM_LEGACY
C-05653,Suda Chaiyaporn,suda.chaiyaporn5653@example.com,0862703493,2024-01-30,Regular,Phuket,,CRM_V2
C-00252,Kittipong Rattanakul,kittipong.rattanakul252@example.com,0817418753,2022-04-28,New,Khon Kaen,,CRM_LEGACY
C-02036,Somchai Kaewmanee,somchai.kaewmanee2036@example.com,0890801729,2024-02-17,,Khon Kaen,0,CRM_V2
C-02633,Malee Suksawat,malee.suksawat2633@example.com,0804302472,2024-03-17,,Khon Kaen,24,CRM_V2
C-06138,Pim Thongdee,,0874547627,2024-02-17,Regular,Chonburi,24,CRM_V2
C-00206,Waree Charoensuk,waree.charoensuk206@example.com,0897771865,2022-10-01,,Chiang Mai,15,CRM_V2
C-04960,Kittipong Chaiyaporn,kittipong.chaiyaporn4960@example.com,0896473118,2024-05-10,Regular,Khon Kaen,,CRM_LEGACY_MIGRATED
C-02427,Waree Phanuwat,,0810396619,2023-11-26,New,Bangkok,26,CRM_V2
C-05854,Waree Thongdee,waree.thongdee5854@example.com,0838604093,2022-09-26,New,Khon Kaen,,CRM_V2
C-06159,Ratana Sukjai,,0880095418,2022-05-20,Regular,Bangkok,6,CRM_LEGACY
C-04267,Malee Phanuwat,malee.phanuwat4267@example.com,0855035752,2022-09-28,,Chiang Mai,2,CRM_V2
C-06205,Pim Chaiyaporn,pim.chaiyaporn6205@example.com,0811024924,2024-02-13,,Phuket,30,CRM_V2
C-09117,Preecha Suksawat,preecha.suksawat9117@example.com,0801944319,2022-09-28,,Chiang Mai,2,CRM_V2
C-02560,Somsak Boonmee,somsak.boonmee2560@example.com,0838882224,2022-10-29,,Phuket,18,CRM_V2
C-00924,Waree Rattanakul,waree.rattanakul924@example.com,0845438284,2022-08-05,,Phuket,39,CRM_LEGACY
C-02746,Preecha Rattanakul,preecha.rattanakul2746@example.com,0847445555,2022-03-02,VIP,Bangkok,,CRM_V2
C-07022,Pim Boonmee,pim.boonmee7022@example.com,0833706518,2022-08-18,,Bangkok,5,CRM_V2
C-02609,Kittipong Phanuwat,kittipong.phanuwat2609@example.com,0884834527,2023-03-04,,Bangkok,0,CRM_LEGACY_MIGRATED
C-09439,Somchai Kaewmanee,somchai.kaewmanee9439@example.com,0834611759,2022-09-28,,Chonburi,34,CRM_V2
C-00407,Nattaya Boonmee,nattaya.boonmee407@example.com,0825970879,2024-04-07,,Khon Kaen,17,CRM_LEGACY_MIGRATED
C-06254,Somchai Sukjai,somchai.sukjai6254@example.com,0863953924,2023-12-05,Regular,Chiang Mai,,CRM_LEGACY_MIGRATED
C-06913,Wichai Boonmee,,0821669267,2023-03-23,Regular,Bangkok,38,CRM_V2
C-05072,Somchai Kaewmanee,somchai.kaewmanee5072@example.com,0887584423,2023-12-15,New,Bangkok,,CRM_LEGACY
C-00362,Anan Kaewmanee,,0890933276,2024-01-27,Regular,Bangkok,13,CRM_V2
C-09339,Preecha Rattanakul,preecha.rattanakul9339@example.com,0885323358,2022-09-28,VIP,Phuket,,CRM_V2
C-05255,Somsak Thongdee,,0822774455,2022-09-17,VIP,Chiang Mai,,CRM_V2
C-08923,Anan Wongsawat,anan.wongsawat8923@example.com,0861991983,2022-04-28,New,Bangkok,,CRM_V2
C-00880,Siriporn Phanuwat,siriporn.phanuwat880@example.com,0817839206,2022-10-02,Regular,Bangkok,,CRM_LEGACY_MIGRATED
C-00115,Waree Chaiyaporn,waree.chaiyaporn115@example.com,0886420813,2024-01-13,New,Chiang Mai,,CRM_V2
C-07570,Waree Charoensuk,waree.charoensuk7570@example.com,0823502401,2024-04-02,Regular,Bangkok,,CRM_V2
C-06860,Malee Suksawat,,0848184520,2023-12-04,New,Khon Kaen,1,CRM_LEGACY
C-02935,Ratana Rattanakul,ratana.rattanakul2935@example.com,0861590860,2022-05-16,,Phuket,8,CRM_V2
C-03971,Thanapon Rattanakul,thanapon.rattanakul3971@example.com,0855633580,2022-07-24,Regular,Chonburi,,CRM_V2
C-00482,Chai Charoensuk,,0832960240,2022-06-11,New,Chiang Mai,23,CRM_V2
C-01769,Siriporn Kaewmanee,siriporn.kaewmanee1769@example.com,0876817579,2024-04-12,,Chonburi,31,CRM_LEGACY
C-06423,Anan Wongsawat,anan.wongsawat6423@example.com,0828907981,2023-09-15,,Chiang Mai,25,CRM_V2
C-05909,Anan Boonmee,anan.boonmee5909@example.com,0874449260,2024-01-04,,Phuket,34,CRM_V2
C-02301,Somchai Wongsawat,somchai.wongsawat2301@example.com,0845671980,2022-07-10,Regular,Phuket,,CRM_V2
C-00899,Somchai Thongdee,somchai.thongdee899@example.com,0817945081,2023-10-18,,Chonburi,35,CRM_V2
C-01436,Suda Wongsawat,suda.wongsawat1436@example.com,0887398602,2024-02-25,,Phuket,1,CRM_V2
C-04999,Pim Sukjai,pim.sukjai4999@example.com,0802815152,2024-04-23,New,Chonburi,,CRM_LEGACY
C-04808,Nattaya Charoensuk,nattaya.charoensuk4808@example.com,0821413132,2024-03-22,,Khon Kaen,16,CRM_V2
C-05368,Chai Charoensuk,chai.charoensuk5368@example.com,0888035988,2022-08-02,Regular,Chonburi,,CRM_V2
C-07061,Somchai Rattanakul,somchai.rattanakul7061@example.com,0837591423,2023-10-08,,Chiang Mai,12,CRM_V2
C-09521,Nattaya Wongsawat,nattaya.wongsawat9521@example.com,0849482188,2022-03-12,,Phuket,40,CRM_V2
C-02722,Preecha Boonmee,preecha.boonmee2722@example.com,0853484246,2023-04-21,New,Khon Kaen,,CRM_LEGACY_MIGRATED
C-01842,Pim Boonmee,pim.boonmee1842@example.com,0840145675,2024-03-20,New,Khon Kaen,,CRM_V2
C-04627,Thanapon Suksawat,thanapon.suksawat4627@example.com,0808715455,2022-08-21,New,Khon Kaen,,CRM_V2
C-00683,Malee Rattanakul,malee.rattanakul683@example.com,0837566245,2022-02-23,,Phuket,16,CRM_V2
C-00786,Somsak Rattanakul,somsak.rattanakul786@example.com,0812868723,2023-10-13,,Chiang Mai,28,CRM_LEGACY
C-00767,Wichai Charoensuk,wichai.charoensuk767@example.com,0866095154,2022-06-30,,Chiang Mai,11,CRM_V2
C-01293,Wichai Boonmee,wichai.boonmee1293@example.com,0829893681,2023-10-22,,Phuket,27,CRM_V2
C-00359,Suda Rattanakul,suda.rattanakul359@example.com,0838989630,2021-12-20,,Phuket,17,CRM_V2
C-08030,Chai Boonmee,chai.boonmee8030@example.com,0802584126,2022-05-06,Regular,Chiang Mai,,CRM_V2
C-03715,Preecha Charoensuk,preecha.charoensuk3715@example.com,0885478114,2024-03-02,Regular,Chonburi,,CRM_LEGACY_MIGRATED
C-04789,Thanapon Charoensuk,thanapon.charoensuk4789@example.com,0867615267,2023-03-15,New,Phuket,,CRM_LEGACY_MIGRATED
C-00727,Thanapon Phanuwat,thanapon.phanuwat727@example.com,0864933803,2023-07-16,,Chonburi,39,CRM_LEGACY_MIGRATED
C-08236,Wichai Charoensuk,,0872765472,2023-06-27,,Chiang Mai,22,CRM_LEGACY
C-04904,Suda Sukjai,dup_thanapon.boonmee4904@example.com,0891636519,2024-02-29,,Khon Kaen,4,CRM_V2
C-00674,Pim Boonmee,pim.boonmee674@example.com,0860704161,2023-03-06,VIP,Chonburi,,CRM_V2
C-09454,Suda Rattanakul,suda.rattanakul9454@example.com,0826430911,2023-08-23,,Bangkok,25,CRM_LEGACY
C-01028,Preecha Sukjai,preecha.sukjai1028@example.com,0863348501,2022-11-03,,Bangkok,19,CRM_V2
C-03019,Ratana Phanuwat,ratana.phanuwat3019@example.com,0869020968,2024-05-04,Regular,Bangkok,,CRM_LEGACY
C-03278,Chai Chaiyaporn,chai.chaiyaporn3278@example.com,0898719546,2024-04-10,,Chiang Mai,19,CRM_LEGACY_MIGRATED
C-00653,Wichai Suksawat,wichai.suksawat653@example.com,0831967208,2022-07-18,Regular,Chonburi,,CRM_V2
C-03232,Kittipong Wongsawat,kittipong.wongsawat3232@example.com,0845518801,2023-10-16,,Phuket,9,CRM_V2
C-07998,Malee Thongdee,,0897458510,2023-04-07,Regular,Chiang Mai,27,CRM_V2
C-08037,Ratana Charoensuk,,0824804128,2023-08-15,New,Bangkok,39,CRM_V2
C-06510,Chai Boonmee,,0811637696,2023-07-04,VIP,Khon Kaen,23,CRM_V2
C-06155,Anan Boonmee,anan.boonmee6155@example.com,0866879031,2022-03-28,VIP,Bangkok,,CRM_LEGACY_MIGRATED
C-06014,Ratana Kaewmanee,ratana.kaewmanee6014@example.com,0853758920,2022-05-30,Regular,Bangkok,,CRM_LEGACY
C-00666,Kittipong Charoensuk,kittipong.charoensuk666@example.com,0876125270,2023-07-26,,Chonburi,11,CRM_V2
C-01439,Thanapon Wongsawat,thanapon.wongsawat1439@example.com,0849166537,2023-02-12,,Bangkok,21,CRM_V2
C-07134,Nattaya Wongsawat,nattaya.wongsawat7134@example.com,0820827801,2024-01-26,Regular,Bangkok,,CRM_V2
C-04299,Somsak Thongdee,,0837997731,2024-02-22,VIP,Chonburi,40,CRM_LEGACY
C-02049,Chai Thongdee,chai.thongdee2049@example.com,0880232487,2022-05-06,Regular,Bangkok,,CRM_LEGACY
C-09053,Wichai Boonmee,wichai.boonmee9053@example.com,0858899799,2022-02-23,New,Bangkok,,CRM_LEGACY
C-00759,Ratana Sukjai,ratana.sukjai759@example.com,0871896626,2023-06-20,New,Bangkok,,CRM_V2
C-00015,Chai Thongdee,,0878461989,2023-04-06,Regular,Bangkok,2,CRM_V2
C-00814,Ratana Charoensuk,ratana.charoensuk814@example.com,0874271461,2022-05-05,Regular,Phuket,,CRM_LEGACY
C-03646,Somchai Suksawat,somchai.suksawat3646@example.com,0865596335,2023-06-28,,Chiang Mai,34,CRM_LEGACY_MIGRATED
C-06791,Chai Chaiyaporn,chai.chaiyaporn6791@example.com,0845775613,2022-04-30,,Chonburi,7,CRM_V2
C-05956,Chai Sukjai,chai.sukjai5956@example.com,0827216615,2022-07-17,New,Bangkok,,CRM_LEGACY
C-09143,Anan Rattanakul,anan.rattanakul9143@example.com,0859718977,2024-01-25,,Chiang Mai,6,CRM_V2
C-08352,Somchai Phanuwat,somchai.phanuwat8352@example.com,0896461451,2022-07-06,New,Bangkok,,CRM_V2
C-07867,Anan Suksawat,anan.suksawat7867@example.com,0836600864,2022-06-04,,Chonburi,13,CRM_V2
C-09650,Preecha Boonmee,,0832132423,2024-05-10,,Chiang Mai,10,CRM_V2
C-09314,Suda Wongsawat,suda.wongsawat9314@example.com,0897058934,2022-07-01,Regular,Chiang Mai,,CRM_LEGACY_MIGRATED
C-03296,Chai Phanuwat,chai.phanuwat3296@example.com,0813486665,2022-10-27,Regular,Phuket,,CRM_V2
C-03275,Waree Rattanakul,waree.rattanakul3275@example.com,0802394621,2022-01-21,,Khon Kaen,9,CRM_LEGACY_MIGRATED
C-04308,Anan Charoensuk,anan.charoensuk4308@example.com,0865364889,2023-06-26,,Phuket,6,CRM_LEGACY
C-07874,Somsak Sukjai,somsak.sukjai7874@example.com,0855294442,2022-07-03,,Khon Kaen,9,CRM_LEGACY
C-05917,Nattaya Kaewmanee,nattaya.kaewmanee5917@example.com,0893005499,2022-12-03,,Phuket,16,CRM_V2
C-02374,Malee Boonmee,malee.boonmee2374@example.com,0859852347,2023-02-01,New,Khon Kaen,,CRM_V2
C-02266,Waree Kaewmanee,waree.kaewmanee2266@example.com,0844372465,2022-12-08,VIP,Bangkok,,CRM_LEGACY_MIGRATED
C-02544,Thanapon Rattanakul,thanapon.rattanakul2544@example.com,0886915883,2022-09-07,,Khon Kaen,36,CRM_V2
C-00405,Somchai Charoensuk,somchai.charoensuk405@example.com,0804489090,2022-06-16,,Chonburi,8,CRM_V2
C-06173,Suda Chaiyaporn,suda.chaiyaporn6173@example.com,0808420348,2022-05-08,New,Chonburi,,CRM_V2
C-06290,Suda Thongdee,suda.thongdee6290@example.com,0824643997,2022-11-02,,Chonburi,39,CRM_V2
C-06890,Malee Wongsawat,malee.wongsawat6890@example.com,0858134630,2022-12-27,Regular,Chonburi,,CRM_V2
C-00635,Preecha Charoensuk,preecha.charoensuk635@example.com,0801551197,2024-01-27,New,Bangkok,,CRM_V2
C-04080,Somsak Chaiyaporn,,0829536307,2022-10-13,New,Chiang Mai,9,CRM_V2
C-02369,Somsak Charoensuk,somsak.charoensuk2369@example.com,0842365593,2023-04-12,,Bangkok,20,CRM_LEGACY
C-07538,Somchai Wongsawat,somchai.wongsawat7538@example.com,0879433682,2022-06-14,,Khon Kaen,31,CRM_V2
C-02955,Chai Boonmee,chai.boonmee2955@example.com,0886738258,2024-03-25,VIP,Phuket,,CRM_V2
C-06004,Somchai Phanuwat,somchai.phanuwat6004@example.com,0893851643,2023-01-31,,Phuket,24,CRM_V2
C-01689,Pim Rattanakul,pim.rattanakul1689@example.com,0881629912,2023-08-09,New,Bangkok,,CRM_V2
C-06070,Somchai Rattanakul,,0870105556,2022-08-21,Regular,Chonburi,26,CRM_V2
C-07728,Somsak Chaiyaporn,somsak.chaiyaporn7728@example.com,0899495687,2022-12-15,Regular,Phuket,,CRM_V2
C-06244,Wichai Sukjai,wichai.sukjai6244@example.com,0896680879,2022-08-14,,Bangkok,24,CRM_V2
C-08826,Preecha Sukjai,preecha.sukjai8826@example.com,0860794313,2022-10-30,,Khon Kaen,22,CRM_LEGACY
C-05763,Nattaya Kaewmanee,nattaya.kaewmanee5763@example.com,0875496228,2024-06-01,New,Chiang Mai,,CRM_V2
C-04334,Siriporn Suksawat,siriporn.suksawat4334@example.com,0849375271,2022-02-26,,Chiang Mai,24,CRM_LEGACY
C-02375,Nattaya Kaewmanee,nattaya.kaewmanee2375@example.com,0875515347,2023-08-10,New,Chonburi,,CRM_LEGACY
C-03530,Preecha Sukjai,preecha.sukjai3530@example.com,0856051756,2024-02-27,,Chonburi,13,CRM_V2
C-03465,Somsak Phanuwat,somsak.phanuwat3465@example.com,0897082651,2023-10-23,New,Phuket,,CRM_V2
C-01768,Wichai Phanuwat,wichai.phanuwat1768@example.com,0844809057,2023-11-18,New,Chonburi,,CRM_V2
C-07341,Siriporn Rattanakul,siriporn.rattanakul7341@example.com,0811551692,2021-12-22,,Phuket,6,CRM_V2
C-09222,Nattaya Sukjai,nattaya.sukjai9222@example.com,0844784043,2023-04-14,,Khon Kaen,31,CRM_V2
C-00752,Suda Chaiyaporn,suda.chaiyaporn752@example.com,0810872870,2024-01-14,,Phuket,29,CRM_LEGACY
C-01330,Wichai Wongsawat,wichai.wongsawat1330@example.com,0841237705,2023-11-17,,Bangkok,13,CRM_V2
C-06805,Nattaya Rattanakul,nattaya.rattanakul6805@example.com,0874388732,2023-09-28,,Bangkok,14,CRM_V2
C-03836,Somsak Boonmee,somsak.boonmee3836@example.com,0817983383,2023-07-14,,Phuket,33,CRM_V2
C-01389,Waree Suksawat,waree.suksawat1389@example.com,0830648361,2022-12-10,,Chiang Mai,38,CRM_V2
C-05821,Ratana Charoensuk,ratana.charoensuk5821@example.com,0844612144,2024-05-30,Regular,Chonburi,,CRM_V2
C-08696,Thanapon Rattanakul,thanapon.rattanakul8696@example.com,0809271622,2023-02-07,Regular,Bangkok,,CRM_V2
C-06648,Ratana Phanuwat,ratana.phanuwat6648@example.com,0878328058,2024-03-24,,Chiang Mai,27,CRM_V2
C-08326,Thanapon Chaiyaporn,thanapon.chaiyaporn8326@example.com,0817381333,2023-04-21,,Bangkok,32,CRM_V2
